,설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,충전기ID,충전소ID,위도,경도
704,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-106동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW000691,35.039425,126.853568
705,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-106동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW000691,35.039425,126.853568
706,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-106동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,3,PW000691,35.039425,126.853568
707,2018,전라남도,나주시,전라남도 나주시 그린로 154,빛가람LH3단지-P1주차장,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW000692,35.008976,126.78249
708,2018,전라남도,나주시,전라남도 나주시 그린로 154,빛가람LH3단지-P1주차장,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW000692,35.008976,126.78249
709,2018,전라남도,나주시,전라남도 나주시 그린로 154,빛가람LH3단지-P2주차장,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW000693,35.008976,126.78249
710,2018,전라남도,나주시,전라남도 나주시 그린로 154,빛가람LH3단지-P2주차장,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW000693,35.008976,126.78249
711,2018,전라남도,나주시,전라남도 나주시 그린로 154,빛가람LH3단지-P3주차장,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW000694,35.008976,126.78249
712,2018,전라남도,나주시,전라남도 나주시 그린로 154,빛가람LH3단지-P3주차장,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW000694,35.008976,126.78249
713,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW010176,35.0389157,126.8537606
714,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW010176,35.0389157,126.8537606
715,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,3,PW010176,35.0389157,126.8537606
716,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,4,PW010176,35.0389157,126.8537606
717,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,5,PW010176,35.0389157,126.8537606
718,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,6,PW010176,35.0389157,126.8537606
719,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,7,PW010176,35.0389157,126.8537606
720,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,8,PW010176,35.0389157,126.8537606
721,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,9,PW010176,35.0389157,126.8537606
722,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 167,양우내안애 리버시티2차,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,10,PW010176,35.0389157,126.8537606
723,2019,전라남도,나주시,전라남도 나주시 송월18길 17,나주힐데스하임아파트,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW010531,35.0214153,126.7158939
724,2019,전라남도,나주시,전라남도 나주시 송월18길 17,나주힐데스하임아파트,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW010531,35.0214153,126.7158939
725,2019,전라남도,나주시,전라남도 나주시 송월18길 17,나주힐데스하임아파트,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,3,PW010531,35.0214153,126.7158939
726,2019,전라남도,나주시,전라남도 나주시 송월18길 17,나주힐데스하임아파트,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,4,PW010531,35.0214153,126.7158939
727,2019,전라남도,나주시,전라남도 나주시 송월18길 17,나주힐데스하임아파트,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,5,PW010531,35.0214153,126.7158939
728,2019,전라남도,나주시,전라남도 나주시 송월18길 10,양우내안에센텀시티아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,1,PW010995,35.020335576463,126.715196425
729,2019,전라남도,나주시,전라남도 나주시 송월18길 10,양우내안에센텀시티아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,2,PW010995,35.020335576463,126.715196425
730,2019,전라남도,나주시,전라남도 나주시 송월18길 10,양우내안에센텀시티아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,3,PW010995,35.020335576463,126.715196425
731,2019,전라남도,나주시,전라남도 나주시 송월18길 10,양우내안에센텀시티아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,4,PW010995,35.020335576463,126.715196425
732,2020,전라남도,나주시,전라남도 나주시 교육길 14,나주동신대학교한방병원,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,1,PW011485,35.018419107387,126.778478029
733,2020,전라남도,나주시,전라남도 나주시 교육길 14,나주동신대학교한방병원,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,2,PW011485,35.018419107387,126.778478029
734,2020,전라남도,나주시,전라남도 나주시 교육길 14,나주동신대학교한방병원,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,3,PW011485,35.018419107387,126.778478029
735,2020,전라남도,나주시,전라남도 나주시 교육길 14,나주동신대학교한방병원,공동주택시설,아파트,완속,AC완속,타기관(보조금),파워큐브,,AC완속,이용자제한,4,PW011485,35.018419107387,126.778478029
736,2023,전라남도,나주시,전라남도 나주시 대호길 76-8,나주1차 대방노블랜드 입주자대표회의(SP),공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW014201,35.044198612,126.71791384
737,2023,전라남도,나주시,전라남도 나주시 대호길 76-8,나주1차 대방노블랜드 입주자대표회의(SP),공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW014201,35.044198612,126.71791384
738,2023,전라남도,나주시,전라남도 나주시 대호길 76-8,나주1차 대방노블랜드 입주자대표회의(SP),공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,3,PW014201,35.044198612,126.71791384
739,2023,전라남도,나주시,전라남도 나주시 대호길 76-8,나주1차 대방노블랜드 입주자대표회의(SP),공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,4,PW014201,35.044198612,126.71791384
740,2023,전라남도,나주시,전라남도 나주시 대호길 76-8,나주1차 대방노블랜드 입주자대표회의(SP),공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,5,PW014201,35.044198612,126.71791384
741,2023,전라남도,나주시,전라남도 나주시 대호길 76-8,나주1차 대방노블랜드 입주자대표회의(SP),공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,6,PW014201,35.044198612,126.71791384
742,2019,전라남도,나주시,전라남도 나주시 남평읍 남평2로 42-7,남평읍사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190401,35.046581,126.843078
743,2019,전라남도,나주시,전라남도 나주시 세지면 동창로 130-12,세지면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190402,34.919979,126.749469
744,2019,전라남도,나주시,전라남도 나주시 왕곡면 터진목길 10,왕곡면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190403,34.968282,126.669751
745,2019,전라남도,나주시,전라남도 나주시 공산면 공산로 128-4,공산면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190404,34.943453,126.608022
746,2019,전라남도,나주시,전라남도 나주시 동강면 인동길 28,동강면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190405,34.939457,126.563914
747,2019,전라남도,나주시,전라남도 나주시 문평면 체암로 302,문평면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190406,35.055070,126.604029
748,2019,전라남도,나주시,전라남도 나주시 노안면 금산로 14,노안면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190407,35.075934,126.731917
749,2019,전라남도,나주시,전라남도 나주시 금천면 금영로 934,금천면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190408,35.030844,126.753574
750,2019,전라남도,나주시,전라남도 나주시 산포면 산포로 468-15,산포면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190409,35.040297,126.805874
751,2019,전라남도,나주시,전라남도 나주시 삼영1길 8,영강동 행정복지센터,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190410,35.004304,126.706986
752,2019,전라남도,나주시,전라남도 나주시 봉황면 봉황로 753,봉황면사무소,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190411,34.958358,126.784386
753,2019,전라남도,나주시,전라남도 나주시 금성관길 15,나주목문화관,공공시설,지자체시설,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190412,35.032380,126.715759
754,2019,전라남도,나주시,전라남도 나주시 예향로 3872,영산동 행정복지센터,공공시설,주민센터,급속,DC차데모+AC3상+DC콤보,지자체,나주시,,DC차데모+AC3상+DC콤보,이용가능,1,NJ190413,34.999828,126.713987
755,2023,전라남도,나주시,전라남도 나주시 봉황면 봉황로 719-7,봉황농협,상업시설,마트(쇼핑몰),급속,DC콤보,타기관(보조금),SK에너지,,DC콤보,이용가능,1,SK583070,34.9573,126.7797
756,2023,전라남도,나주시,전라남도 나주시 봉황면 봉황로 719-7,봉황농협,상업시설,마트(쇼핑몰),급속,DC콤보,타기관(보조금),SK에너지,,DC콤보,이용가능,2,SK583070,34.9573,126.7797
757,2023,전라남도,나주시,전라남도 나주시 건재로 351-20,백궁각,상업시설,숙박시설,완속,AC완속,타기관,차지인,,AC완속,이용가능,1,EZ001177,35.0552321,126.7394290
758,2023,전라남도,나주시,전라남도 나주시 건재로 351-20,백궁각,상업시설,숙박시설,완속,AC완속,타기관,차지인,,AC완속,이용가능,2,EZ001177,35.0552321,126.7394290
759,2023,전라남도,나주시,전라남도 나주시 대호길 67-18,베스트빌,공동주택시설,빌라,완속,AC완속,타기관,차지인,,AC완속,이용가능,1,EZ002100,35.0424395,126.7164566
760,2023,전라남도,나주시,전라남도 나주시 대호길 90-16,꽃핀자리,공동주택시설,빌라,완속,AC완속,타기관,차지인,,AC완속,이용가능,1,EZ002101,35.0436570,126.7174068
761,2023,전라남도,나주시,전라남도 나주시 전력로 6,나주펠리시티 오피스텔,기타시설,오피스텔,완속,AC완속,타기관,차지인,,AC완속,이용가능,1,EZ002102,35.0219946,126.7853360
762,2023,전라남도,나주시,전라남도 나주시 전력로 6,나주펠리시티 오피스텔,기타시설,오피스텔,완속,AC완속,타기관,차지인,,AC완속,이용가능,2,EZ002102,35.0219946,126.7853360
763,2023,전라남도,나주시,전라남도 나주시 남평읍 세남로 1566-3,밝은마음병원,근린생활시설,병원,완속,AC완속,타기관,차지인,,AC완속,이용가능,1,EZ002124,35.0274488,126.8342227
764,2023,전라남도,나주시,전라남도 나주시 남평읍 세남로 1566-3,밝은마음병원,근린생활시설,병원,완속,AC완속,타기관,차지인,,AC완속,이용가능,2,EZ002124,35.0274488,126.8342227
765,2023,전라남도,나주시,전라남도 나주시 금성관길 43-6,중정한옥숙박체험,기타시설,기타,완속,AC완속,타기관,차지인,,AC완속,이용가능,1,EZ002128,35.0347697,126.7147007
766,2022,전라남도,나주시,전라남도 나주시 왕건길 42,하이텔모텔,상업시설,숙박시설,완속,AC완속,타기관,차지인,,AC완속,이용가능,1,EZ100693,35.0170445,126.7119568
